id	title	description	category	weight	defaultQuantity	stackSize	isContainer	isStorable	isEquippable	isConsumable	inventoryWidth	inventoryHeight	image	actionIds	assetFilename
283550bd-0d91-462a-9468-a5b3226a8788	Configuration Plate	Modular component housing a single Chrome Shaper configuration's stat-modifier hardware. Swap plates between configurations in the field.	gear	0	1	1	false	true	false	false	1	1			
e42fd6fc-2053-4188-bbdd-afad98ee9904	Signal Discharge Cell	Replaceable power cell for Pulse Arm weapons. Provides three full-power discharge cycles before requiring replacement.	gear	0	1	99	false	true	false	false	1	1			
9b280d46-e33e-4f30-b1c6-1bcb7bd57a1e	Between-Space Anchor	Dense resonant disc tuned to the boundary between the Between and the physical world. Stabilizes Between-state entry and reduces transition cost.	resonant	0	1	1	false	true	true	false	1	1			
eded6830-3a04-4dc5-a08f-9ebb3628d7de	Afterlife Resonator	Resonant instrument amplifying Echo Speaker grief-stack accumulation rate. Doubles grief gained from ally deaths within range.	resonant	0	1	1	false	true	true	false	1	1			
084fa991-27c7-4f13-9d52-ce3327a19de1	Phase Anchor	Crystallized void-material anchor for Void Walker phase operations. Stabilizes incorporeal-state duration and reduces anchor-point cost.	resonant	0	1	1	false	true	true	false	1	1			
9d603f32-3cf5-4e39-8551-02b527d36a97	Bio-Reinforcement Compound	Biological material used in Flesh Shaper sculpting and crisis mend procedures. Required for advanced biological modification actions.	gear	0	1	99	false	true	false	false	1	1			
9b481303-86e8-4349-8c65-c0cca1ad73d8	Binding Thread Spool	Coil of resonant wire used in Puppet Binder binding procedures. Each spool provides material for three binding applications.	gear	0	1	99	false	true	false	false	1	1			
5208b93a-e080-471b-a29f-65d41392f352	Enhancement Stabilizer Compound	Injected compound stabilizing Blood Smith enhancement status from Stressed back to Stable. Single use.	consumable	0	1	99	false	true	false	true	1	1			
9b19888e-39e8-44be-b5c2-3f85abb839f4	Path Marker	A resonant marker attuned to the Empty or Shell path. The Hollow class focus item; amplifies path-specific card effects when held.	resonant	0	1	1	false	true	true	false	1	1			
b0931c6d-8a3e-4bbf-b4d2-96ade2639df1	Intelligence File	A compiled dossier on a specific target. Provides one free intelligence stack on the subject at encounter start.	document	0	1	1	false	true	false	false	1	1			
76165bee-0fef-4474-94a3-1d4a53264aba	Debt Token	A physical marker representing an outstanding Debt obligation. Voice of Debt ritual object used in certain Debt-applying card rituals.	gear	0	1	99	false	true	false	false	1	1			
ce335ab4-5f6a-4674-a9c7-ba6cf236f10c	Trade Contract Document	A formally bound trade obligation. Provides leverage equal to the contract value in social and coercive encounters.	document	0	1	1	false	true	false	false	1	1			
f9e49169-4084-4e11-b906-1147903872bf	Command Zone Beacon	A resonant marker placed to anchor an Iron Herald Command Zone. Required for establishing zones in unfamiliar territory.	gear	0	1	1	false	true	false	false	1	1			
dac96074-7c89-4461-8ee8-07231812f443	Absorption Vial	Allows Curse Eater to absorb one additional debuff beyond normal Loaded capacity for one encounter. Single use.	consumable	0	1	99	false	true	false	true	1	1			
d41f301a-1436-4f21-bc56-4086310350be	Cascade Focus	Resonant disc amplifying Shell Dancer cascade generation. Each hit taken generates one additional cascade stack while equipped.	resonant	0	1	1	false	true	true	false	1	1			
1f0bb3a6-5f5e-4efe-b1b4-e668eb817ec8	Fracture Crystal	Crystal containing compressed fracture-resonance energy. Grants 2 Phantom Charges when broken. Single use.	resonant	0	1	99	false	true	false	false	1	1			
3a487ee7-477c-4fdc-b43b-3a5292b9e106	Blank Condition Card	An unmarked resonant card awaiting definition. Used in The Unnamed card-naming rituals to formally define a new card condition through play.	gear	0	1	99	false	true	false	false	1	1			
aab7dd90-dd53-4c19-b454-d6163e2f3783	Ironhold Military Pass	Ironhold-issued authorization permitting travel through controlled checkpoints in Sunder Reach. Expires after one campaign arc.	document	0	1	1	false	true	false	false	1	1			
7b7ab99e-705d-4e45-b0de-aa716f51ae5e	Sunder Reach Territory Map	Detailed military and civilian map of Sunder Reach including Cinderfort approaches, patrol routes, and Korrath stronghold boundaries.	document	0	1	1	false	true	false	false	1	1			
db8f55a6-3ec5-4a20-b382-b575d2b151b0	Ironhold Field Ration Pack	Standard-issue military field rations for extended Sunder Reach operations. Provides one long rest's sustenance in hostile territory.	gear	0	1	99	false	true	false	false	1	1			
bbfa96c1-69b7-41d2-9953-5d96cf373094	Veilward Navigation Chart	Detailed chart of Veilward Reach resonant currents and safe transit corridors. Advantage on all navigation checks within the Reach.	document	0	1	1	false	true	false	false	1	1			
6129500e-acaa-47b5-bf00-6f71fab1d7a2	Resonant Water Flask	Flask of water from a high-resonance Veilward source. Drinking counts as one dose of minor Echomind stabilization. Holds three doses.	gear	0	1	1	false	true	false	false	1	1			
6fe2291a-cae8-4429-805d-39d0f65a9d6c	Pale Reach Wire Market Access Node	Registered access node for the Pale Reach Wire Market network. Provides legitimate cover for Wire Craft operations within the Reach.	tool	0	1	1	false	true	false	false	1	1			
14b717b5-d4d0-4ffe-8085-071f629dcba4	Pale Reach Transit Papers	Documentation establishing cover identity in Wire Market-controlled Pale Reach. Required for legal passage through high-security zones.	document	0	1	1	false	true	false	false	1	1			
b8e07283-9a52-41f1-aa3f-9e75d9f0b6c5	Iron Teeth Industrial Maintenance Kit	Heavy-duty tools for maintaining industrial-scale enhancement and mining equipment. Advantage on repair checks within Iron Teeth Reach.	tool	0	1	1	false	true	false	false	1	1			
6000a0a4-353f-49be-9b89-117942b1a8c9	Iron Teeth Charter Document	An official production charter granting extraction rights within a specific Iron Teeth mine sector. Provides legal cover and worker authority.	document	0	1	1	false	true	false	false	1	1			
00adaf4b-4d07-481c-bd87-5f9ebe6599bb	Engine Scar Contamination Suit	Full-body protective layer reducing Engine Scar contamination accumulation rate by half. Required for extended Ashlands operations.	armor	0	1	1	false	true	true	false	2	3			
8ba3cf28-4822-4e0e-adcb-7b7e96da6b1a	Ashlands Survival Kit	Compiled survival tools for Ashlands operations: contamination readers, anti-toxin patches, emergency resonance flares.	gear	0	1	1	false	true	false	false	1	1			
7afa5717-95e0-4866-bd69-e54be9a006eb	The Char's Brand Token	A burned resonant marker from the Ashlands collective. Grants safe passage through Char-controlled Ashlands territory.	gear	0	1	1	false	true	false	false	1	1			
7efc994e-2316-4934-94f0-fd22e863d425	Ironhold Standard Issue Kit	Basic equipment bundle issued to Ironhold military: field tools, identification, resonant flare, basic ration.	gear	0	1	1	false	true	false	false	2	2			
2515d25a-9f76-4e31-8e0b-f5da6e918f8e	Sutensai Oracle Regalia	Formal vestments of a practicing Sutensai. Grants full social authority in Ironhold territory and access to Iron Sutra spaces.	gear	0	1	1	false	true	true	false	2	3			
d579f5c2-87c8-41e5-9ecd-02db51130eca	Wire Market Standard Contract	A formally registered Wire Market trade contract. Provides legal protection for one transaction and identifies bearer as a registered participant.	document	0	1	1	false	true	false	false	1	1			
76dacf09-d35b-4362-89db-74308a122b53	Korrath's Campaign Token	A resonant marker distributed to Korrath's acknowledged allies. Grants recognition from Korrath-aligned forces. Dangerous in Author-held territory.	gear	0	1	1	false	true	false	false	1	1			
a2093ad8-3eb6-4e92-a5e0-da21f958270d	Vaen's Covenant Seal	A seal of acknowledgment from Vaen of the Empty Hand. Grants access to Vaen-aligned resources and safe passage through Vaen-held zones.	gear	0	1	1	false	true	false	false	1	1			
1368d475-7062-4a31-8489-9f1beeea303c	Iron Sutra Reading Focus	A calibrated resonant lens used by Sutensai to perform Echomind readings. Amplifies reading depth by one tier.	tool	0	1	1	false	true	false	false	1	1			
b7b290d6-f2b6-4dac-8590-b5f0d69e656e	AP Recovery Stimulant	Restores 1 spent AP immediately. Cannot exceed AP Max. Single use.	consumable	0	1	99	false	true	false	true	1	1			
dbd7acfb-0b6e-4f8a-ad47-e156605cc41e	Resonance Spike	Thrown disruption charge. Applies Overheat 3 and Silence 1 turn to target on hit.	consumable	0	1	99	false	true	false	true	1	1			
c011dfa7-7ec8-4d68-83b2-990a75e806d1	Bleed Compound	Contact poison applied to blade or wound. Applies Bleed 3 for 3 turns to target.	consumable	0	1	99	false	true	false	true	1	1			
2a6b384e-b598-4065-8e20-985c5b8fb8b4	Guard Resin	Quick-hardening resonant compound applied to armor or skin. Applies Guard 4 lasting until end of next turn.	consumable	0	1	99	false	true	false	true	1	1			
35fbf7a0-35cc-4817-b4e8-856313b834f5	Overclock Serum	Enhancement performance booster. Grants +2 to one chosen stat for one encounter. Enhancement stress check required at encounter end.	consumable	0	1	99	false	true	false	true	1	1			
cd2c3411-a1ac-41a6-a6cf-423381fb22fc	Echomind Stabilizer	Resonant compound suppressing Afterlife bleed-through and possession vulnerability. Lasts one full rest cycle.	consumable	0	1	99	false	true	false	true	1	1			
e5a8b589-893e-45d2-948d-85f6314d4097	Afterlife Ward	Single-use resonant seal disrupting Afterlife entity contact. Protects bearer and one adjacent ally from possession for one encounter.	consumable	0	1	99	false	true	false	true	1	1			
db7bda10-7e7f-47c8-8563-3a5d289254e3	Poison Compound	Concentrated toxin. Applies Stagger 2 and Vulnerable 2 for 2 turns. Illegal in most Ironhold-controlled areas.	consumable	0	1	99	false	true	false	true	1	1			
07a502d8-ef86-413e-82e8-2e468873d2bd	Smoke Signal Charge	Thrown device releasing resonance-disrupting smoke. Blocks signal weapon line-of-sight and disrupts Wire Craft targeting in 20 feet for 2 turns.	consumable	0	1	99	false	true	false	true	1	1			
9a9fce71-8f71-4f62-a0a9-5f67edd0208f	Resonant Overclock Patch	Adhesive resonant patch overclocking enhancement performance. Grants +1 AP Max for one encounter. Stress check required afterward.	consumable	0	1	99	false	true	false	true	1	1			
aa12cbf6-d1df-4abf-a874-242cd2a56175	Bone Set Compound	Medical-grade field trauma compound. Removes one Stagger or Vulnerable stack and restores 4 HP.	consumable	0	1	99	false	true	false	true	1	1			
4c9c7813-5e2a-4cc6-b737-94f54c468f45	Signal Nullifier	Nullifies all Wire Craft signals in a 30-foot radius for 1 turn. Prevents signal-dependent cards. Affects allies too.	consumable	0	1	99	false	true	false	true	1	1			
425d09fd-e97e-4145-b00e-070d8e6bf121	Bone-Blade	A weapon partially constructed from Iron Afterlife material. Ignores Guard against undead and Afterlife entities.	weapon	0	1	1	false	true	true	false	1	2			
29a8369b-cf88-4e84-81ac-bb162cf91585	Wire Gauntlet	Wired fist weapon for unarmed combat enhancement. Applies Bleed 1 on each hit.	weapon	0	1	1	false	true	true	false	1	1			
6f3aa2c9-1b94-4d81-aea3-59cffe027220	Resonant Crossbow	Standard crossbow with resonant rail modification. Silent fire; does not trigger Wire Craft signal alerts on discharge.	weapon	0	1	1	false	true	true	false	2	2			
845fcfa5-2d04-422b-9ca3-233e9c05a2d2	Dissolution Lance	Oni Hunter-crafted spear channeling dissolution resonance. Applies Expose 2 on hit against shell-state targets.	weapon	0	1	1	false	true	true	false	1	3			
591be824-4bcc-4cf5-91dc-642b3d1e9dd7	Grief Blade	A blade forged from condensed grief-resonance. Deals bonus damage equal to Echo Speaker grief stacks when relevant.	weapon	0	1	1	false	true	true	false	1	2			
079bb365-bc73-4a95-b00f-40a0ef6f85b0	Ashlands Warclub	Heavy impact weapon from salvaged industrial material. Deals +2 damage on first hit per encounter.	weapon	0	1	1	false	true	true	false	1	2			
3f4ee1ab-c13e-408c-9a18-bd3fb81ef394	Between-Walker's Coat	Long coat of resonant thread woven with Between-space material. Light armor; grants resistance to incorporeal damage and reduces Phantom Charge cost by 1.	armor	0	1	1	false	true	true	false	2	3			
244cb1ec-6636-4a60-80bc-e725c77234d0	Wire Market Concealment Suit	Civilian wire-mesh suit suppressing enhancement signatures. Light armor; advantage on disguise and surveillance-avoidance checks.	armor	0	1	1	false	true	true	false	2	2			
a7ec0a85-3932-4c11-93c4-60039b936d88	Ashlands Hardened Vest	Salvage-material vest with contamination-resistant lining. Medium armor; reduces Engine Scar contamination accumulation by one step.	armor	0	1	1	false	true	true	false	2	2			
93e3113b-8ba2-4711-aa2b-d0f85baae282	Resonant Core	Concentrated resonant metal core used in enhancement upgrades and weapon refinement. Required for Tier 2 and above crafting.	gear	0	1	1	false	true	false	false	1	1			
b5ffc369-422b-4b73-951b-d62c8608c939	Wire-Silk Spool	Raw wire-silk for armor repair, augmentation construction, and field modifications. Consumed in craft procedures.	gear	0	1	99	false	true	false	false	1	1			
561b884f-cfda-49bc-8180-6874d7258d13	Void Essence	Distilled void energy in crystalline form. Required for Fracture Knight and Void Walker upgrade procedures.	gear	0	1	1	false	true	false	false	1	1			
f1628051-0d84-4e8f-8163-f74595d15136	Ashlands Salvage Components	Mixed salvage from Ashlands operations. Raw material for Ashfoot and Ronin field modifications. Three units per procedure.	gear	0	1	99	false	true	false	false	1	1			
460a496f-7014-495a-ac70-1e0a2679a470	Raw Biological Compound	Unprocessed biological material for Flesh Shaper procedures. Must be used within 48 hours.	gear	0	1	1	false	true	false	false	1	1			
61d0417f-32c5-47ae-89bb-08132eda785d	Ironhold Labor Chit	Ironhold-issued labor voucher redeemable for caste-level services within Ironhold zones. Often traded illegally.	currency	0	1	99	false	true	false	false	1	1			
41cc1962-a9e4-404d-84f9-3337bf6012e1	Wire Market Credit Token	Registered Wire Market credit token. Worth 25 trade-metal in Wire Market exchanges; worthless outside Pale Reach without authorization.	currency	0	1	99	false	true	false	false	1	1			
6f0930cb-905b-4491-9a44-50178d506c63	Resonant Scrip	Unofficial high-value exchange medium used in black-market enhancement transactions. Untraceable.	currency	0	1	99	false	true	false	false	1	1			
1597590c-03c2-4275-83fe-d00d009eef57	Resonant Blade (Refined)	Professionally refined resonant blade with improved frequency alignment. Deals +1 damage and applies Expose 1 on critical hits.	weapon	0	1	1	false	true	true	false	1	2			
803f27a6-77c1-41c6-99ad-4378aa4149c4	Resonant Blade (Masterwork)	Master-crafted resonant blade at peak material performance. Deals +2 damage, applies Expose 2, and ignores 2 Guard.	weapon	0	1	1	false	true	true	false	1	2			
b7097d72-da8b-41b4-aed4-c93492862098	Resonant Greatsword (Refined)	Professionally refined two-handed resonant blade. Deals +1 damage and knocks back on heavy strikes.	weapon	0	1	1	false	true	true	false	2	3			
c56212c5-e2eb-4e78-96af-4b5f71039880	Oath-Blade	A resonant blade formally bound to an Ironclad Samurai through the Vein Oath ritual. Deals bonus damage equal to Vein Oath discipline tier. Returns to bearer if disarmed.	weapon	0	1	1	false	true	true	false	1	2			
42ea8051-e262-4391-a828-5f0f616fb2b6	Reading Blade	A blade maintained in ritual purity by a Sutensai. Deals standard damage; on hit, triggers a shallow Echomind impression reading of the target.	weapon	0	1	1	false	true	true	false	1	2			
6958a49f-da57-4681-8a5f-155686468a73	Enhancement Blade	A blade with resonant-biological enhancement integration. Deals damage equal to Blood Smith HP tier bonus. Costs 2 HP to activate enhancement on strike.	weapon	0	1	1	false	true	true	false	1	2			
e377896d-9186-4440-99e6-579136aea81f	Phase Blade	A blade partially phased into the Between. Bypasses Shield and reduces Guard by 3. Requires Void Walker class or Between attunement.	weapon	0	1	1	false	true	true	false	1	2			
f0c9d4f6-0dbe-4d8f-a010-c87a2db471bc	Grief Lance	A polearm resonating with accumulated grief-energy. Deals bonus damage equal to current grief stacks. Applies Mark 2 on hit.	weapon	0	1	1	false	true	true	false	1	3			
c9ba865d-42e4-4653-bd2e-1ce43f97652d	Fracture Spear	A spear loaded with fracture-resonance. Generates 1 Phantom Charge on each hit. Applies Fracture stacks to target.	weapon	0	1	1	false	true	true	false	1	3			
7059278a-0603-4ce9-8dd0-17cfec657a97	Counter Blade	A blade balanced for reactive combat. Generates 2 Cascade on being struck while equipped.	weapon	0	1	1	false	true	true	false	1	2			
7b8a4d03-b3e8-43f7-9997-2795c0dab4f4	Between-Fist Wrapping	Resonant wrappings for unarmed combat channeling Between-space energy. Unarmed strikes deal +RESONANCE damage while Between State is active.	weapon	0	1	1	false	true	true	false	1	1			
aa3f70da-fe09-4b61-82b9-09513f64073f	Ledger Blade	A short blade etched with intelligence notation marks. On kill, automatically gathers 1 intelligence stack on the next nearest enemy.	weapon	0	1	1	false	true	true	false	1	1			
e5ae4847-78cd-4541-8ccc-d1b0ab271fdd	Invisible Blade	A blade treated with signal-null compound. Cannot be detected by Wire Craft scanning. First strike each encounter is unblockable.	weapon	0	1	1	false	true	true	false	1	2			
1489a63b-9a75-4078-bb3d-55c8f609c76a	Loaded Hammer	A heavy weapon constructed from absorbed curse material. Deals damage multiplied by current Loaded Count. Resets Loaded Count to 0 after use.	weapon	0	1	1	false	true	true	false	2	2			
ad2651fc-c540-4249-afa3-c81a11358fad	Bio-Blade	A blade grown from Flesh Shaper biological material. Regenerates 1 HP per hit. Scales with current HP Tier.	weapon	0	1	1	false	true	true	false	1	2			
04176c4a-f34b-4398-8919-57543394e390	Thread Lance	A polearm trailing binding threads. On hit, applies one binding thread to target without using a card action.	weapon	0	1	1	false	true	true	false	1	3			
6ea78b2f-55f0-4b9c-98a6-314fb9a1c477	Command Blade	A blade engraved with Command Zone markers. While Command Zone is active, blade deals +2 damage and applies Taunt 1 on hit.	weapon	0	1	1	false	true	true	false	1	2			
323a524e-c856-446c-bd4e-535500e21794	Debt Blade	A blade etched with debt notation marks. On kill, automatically transfers all Debt stacks from target to nearest living enemy.	weapon	0	1	1	false	true	true	false	1	2			
d2448855-22c4-4138-9a96-291b3a7ff36a	Signal Whip	A wire-silk whip integrated with signal-discharge nodes. Applies Silence 1 on hit. Reach weapon; pulls target 5 feet on successful grapple.	weapon	0	1	1	false	true	true	false	2	1			
11f8ed69-27f2-4f8e-b7a1-8c3a2de74e35	Masterless Blade	A blade bearing no oath marks. Deals bonus damage equal to days without a contract. Loses bonus when contract is active.	weapon	0	1	1	false	true	true	false	1	2			
e033f4a6-82b1-411d-80d5-c547283f0de6	Salvage Machete	A heavy blade assembled from enhancement scrap. Deals extra damage against enhanced targets. Degrades after three encounters without maintenance.	weapon	0	1	1	false	true	true	false	1	2			
d4db90bf-0d8c-450f-a999-044a391ca3ab	Dissolution Blade	A blade charged with dissolution resonance. Deals double damage to targets in shell-state. Applies Vulnerable 2 on hit against dissolution-touched targets.	weapon	0	1	1	false	true	true	false	1	2			
6a235cdb-6653-496f-9565-8cac876e947f	Wire-Sword	A blade threaded through with active wire-silk. On hit, deploys a temporary wire trap dealing Bleed 2 to anyone moving through the space.	weapon	0	1	1	false	true	true	false	1	2			
d2ef0629-c845-47b3-8387-1bd2ca795e2c	Repair Hammer	A tool and weapon in one. On non-combat use, repairs 4 HP to an adjacent Forged or enhanced ally. In combat, deals standard impact damage.	weapon	0	1	1	false	true	true	false	1	2			
0a7c45b1-0a62-43f5-9687-acf028a74626	Void-Blade	A blade that absorbs incoming resonance. When below 25% HP, deals triple damage. Applies Expose 3 while bearer is at critical HP Percent.	weapon	0	1	1	false	true	true	false	1	2			
151a4b24-eaa1-4e3f-bf2f-c4c47f83a076	Modular Weapon Arm	A Chrome Shaper limb-integrated weapon system. Deals damage appropriate to current configuration. Swaps damage type with configuration switch.	weapon	0	1	1	false	true	true	false	2	2			
23315faf-06a3-4638-b9a7-13fb0fb79be8	Integrated Lance	A melee weapon integrated with pulse-arm discharge. Can fire as ranged (AP 1) or strike as melee (free). Combines both damage types.	weapon	0	1	1	false	true	true	false	2	2			
a3689e2e-c333-49a3-bbd7-f8fe10783bec	Ritual Staff	A staff used in Iron Sutra ceremonies. Deals RESONANCE damage. On kill, allows a shallow Echomind reading of the dying target's final impression.	weapon	0	1	1	false	true	true	false	1	3			
f8ac4ef1-a217-42dd-8301-90a9f1749e37	Resonant Plate (Reinforced)	Reinforced resonant plate with additional resonant layering. Provides +2 Guard passively. Professional military grade.	armor	0	1	1	false	true	true	false	2	3			
0dd8e448-0742-48e2-96f3-7b6e8d8f1e39	Resonant Plate (Warded)	Warded resonant plate at peak defensive construction. Provides +3 Guard passively and negates first Stagger each encounter.	armor	0	1	1	false	true	true	false	2	3			
b2e6656f-f27a-4f76-b48d-8c20c6622a2d	Forged Chassis Plate	Armor plating designed to integrate with Forged chassis systems. Counts as maintenance-compatible; does not increase maintenance difficulty.	armor	0	1	1	false	true	true	false	2	3			
0f29315e-4125-4323-8371-42c526b792e6	Iron Monk Combat Wrappings	Full-body resonant wrappings for Iron Monk practice. Light armor. While Between State is active, provides additional Guard 3.	armor	0	1	1	false	true	true	false	2	2			
54ac3025-6aeb-4ce0-9e7b-4acde610e91a	Wire-Coat	A long coat reinforced with active wire-silk. Light armor. Provides signal disruption; Wire Craft targeting rolls against bearer have disadvantage.	armor	0	1	1	false	true	true	false	2	3			
5022753d-1753-4f72-a2cc-e8c6bf291930	Thread Robe	A robe threaded with active binding material. Light armor. Each binding thread active on enemies also provides Guard 1 to bearer (max Guard 5 from this source).	armor	0	1	1	false	true	true	false	2	2			
c087f6a3-b966-4974-aeff-5fbfeb005662	Sutensai Ceremonial Plate	Formal resonant plate worn by Sutensai during readings and rites. Medium armor. Provides social authority equal to a full Keeper rank when worn visibly.	armor	0	1	1	false	true	true	false	2	3			
0b7974a8-83eb-4fd8-a8bc-40c85ddca8b9	Bio-Carapace	Biological armor grown by a Flesh Shaper. Heavy armor. Regenerates 1 Guard per turn. Requires Bio-Reinforcement Compound to maintain.	armor	0	1	1	false	true	true	false	2	3			
291590a1-0cc3-4644-8d91-5a087fb26f63	Shadow Concealment Suit	Full-body concealment suit for Shadow Daimyo operations. Light armor. Invisible to standard Wire Craft scanning. First round of combat, bearer cannot be targeted.	armor	0	1	1	false	true	true	false	2	2			
e29aef54-83f5-48f3-baf0-7453aba27192	Debt-Marked Robe	A robe bearing visible Debt notation marks. Light armor. Enemies with active Debt stacks deal -2 damage to bearer.	armor	0	1	1	false	true	true	false	2	2			
e77560c5-f396-423c-b574-df813287a094	Grief Cloak	A cloak woven with grief-resonant material. Light armor. Grants immunity to Taunt. Converts incoming emotional manipulation effects to Regen 1.	armor	0	1	1	false	true	true	false	2	2			
60883c33-2862-41e8-b8d5-279778591921	Phantom Plate	Armor partially phased into Between-space. Medium armor. Each Phantom Charge spent while wearing provides Guard 2 until next turn.	armor	0	1	1	false	true	true	false	2	3			
8a3743b6-5271-49a6-a048-be49c17cc607	Incorporeal Robe	A robe of void-woven material. Light armor. While Incorporeal State is active, armor provides full protection without impeding phase movement.	armor	0	1	1	false	true	true	false	2	2			
f142449f-61e9-477a-a72e-3acb202fcf7f	Reactive Vest	A vest that converts impact force into cascade energy. Light armor. Taking damage while wearing generates 1 extra Cascade beyond the standard trigger.	armor	0	1	1	false	true	true	false	2	2			
173c47b2-8114-4dad-88ea-53552eb5f20c	Absorption Coat	A coat constructed from purged curse material. Light armor. Bearer's maximum Loaded Count increased by 3. Corruption Points accumulate 50% slower.	armor	0	1	1	false	true	true	false	2	2			
8a7a181c-c0d7-4618-911c-3654c8a2338d	Cover Outfit	Civilian-grade clothing with concealed armor weave. Light armor. Passes as ordinary civilian attire. Grants advantage on social deception checks.	armor	0	1	1	false	true	true	false	2	2			
ca4128a1-7dee-4ddc-8e77-20d5c0d6f49e	Command Plate	Heavy plate bearing Command Zone insignia. Heavy armor. While Command Zone is active, bearer is immune to Taunt and Silence.	armor	0	1	1	false	true	true	false	2	3			
3944ff49-ab89-459c-8190-92ee6dfbd616	Ashfoot Salvage Armor	Mismatched enhancement-component armor with irregular coverage. Medium armor. Bearer can repair it from Ashlands Salvage Components.	armor	0	1	1	false	true	true	false	2	3			
88fcec7a-521d-4480-b3ba-a6566a6d70da	Configuration Suit	A suit of modular armor that adjusts with Chrome Shaper configuration switches. Medium armor. Provides different Guard bonuses per active configuration.	armor	0	1	1	false	true	true	false	2	3			
36f84c76-982d-4540-84bd-2db11c48e0e0	Vein Plate	Armor with resonant-biological enhancement integration. Medium armor. When bearer pays HP costs, armor provides Guard 2 until end of next turn.	armor	0	1	1	false	true	true	false	2	3			
c2950515-659f-4a8f-8fb2-22716944448d	Wireweave Mesh Suit	A full body wire-silk suit integrated with the Wireweave's network node. Light armor. Grants advantage on Wire Craft network interactions while worn.	armor	0	1	1	false	true	true	false	2	2			
98f1bc33-eafa-4cce-a483-7a31f64eadf5	Hunter Coat	A long coat worn by Oni Hunters. Light armor. Provides advantage on tracking and pursuit actions. Reduces dissolution resonance contamination accumulation.	armor	0	1	1	false	true	true	false	2	3			
aaa7f2fb-87e5-4908-af4f-6c77948b41db	Void Robe	A robe that absorbs incoming resonance energy. Light armor. Empty Path: scales Guard with HP Percent inverse. Shell Path: provides flat Guard 4.	armor	0	1	1	false	true	true	false	2	2			
64e9861c-7351-4b5b-b0a1-c35b614d0766	Masterless Coat	A long coat bearing no allegiance marks. Light armor. Provides advantage on all social checks in territory where bearer has no active allegiance.	armor	0	1	1	false	true	true	false	2	3			
3f11429b-78c7-4f02-b34c-adaa7401c281	Bone Lace	Resonant filament woven through the skeletal structure. Grants +4 Max HP and immunity to the Stagger status effect.	augmentation	0	1	1	false	true	true	false	1	1			
6f1f45cf-456b-4554-8a43-223ba48488fc	Echo Array	Multi-node resonant antenna array distributed across the skull. Grants advantage on all Echomind-related checks and doubles Iron Afterlife perception range.	augmentation	0	1	1	false	true	true	false	1	1			
96c29532-e361-4247-b3c9-d46a7e2e4100	Wire Spine	Full spinal wire-silk replacement. Grants +2 SIGNAL and enables simultaneous connection to two Wire Craft network nodes.	augmentation	0	1	1	false	true	true	false	1	2			
fe8d83b6-ab6e-4b1f-958d-6b8017c937d4	Resonant Heart	A resonant-biological hybrid cardiac replacement. Grants +6 Max HP and provides passive Regen 1 at start of each turn.	augmentation	0	1	1	false	true	true	false	1	1			
54c52549-21d0-408d-a455-a2f8482294de	Void Lens	Single eye replacement with void-material optics. Grants vision into Between-space and reveals incorporeal entities within 30 feet.	augmentation	0	1	1	false	true	true	false	1	1			
eab2a55e-11c0-46c9-8578-4957f488ebf6	Signal Cortex	Neural enhancement amplifying signal processing. Grants +2 SIGNAL. Wire Craft-dependent cards cost 1 less AP.	augmentation	0	1	1	false	true	true	false	1	1			
2016ba6a-60d1-4243-b7bb-fc2c1f0c2303	Iron Muscle Grafts	Full-body structural muscle reinforcement with resonant-iron weave. Grants +2 FRAME and advantage on all strength-based physical checks.	augmentation	0	1	1	false	true	true	false	2	2			
5a38d5b4-745a-426d-8ced-81c9bea2710a	Dissolution Tracker	Subcutaneous sensor network detecting dissolution resonance. Grants advantage on detecting and tracking shell-state entities within 60 feet.	augmentation	0	1	1	false	true	true	false	1	1			
cd208e4e-32be-4dd8-9f85-7d449db6d665	Grief Channel	A resonant duct running from spine to hands. Allows Echo Speaker to physically channel grief-stacks into attacks, converting stacks directly to bonus damage.	augmentation	0	1	1	false	true	true	false	1	1			
be6607da-65fa-46e2-904a-0cdb8b49901e	Fracture Node	A resonant node in the sternum generating fracture energy. Generates 1 Phantom Charge at start of each turn automatically.	augmentation	0	1	1	false	true	true	false	1	1			
f54ad91f-e26d-4a0d-91c5-a71b0d0f0384	Cascade Skin	Subcutaneous reactive plating converting impact force to cascade energy. Generates 2 Cascade on taking damage above a threshold (3+).	augmentation	0	1	1	false	true	true	false	1	1			
d5b1c3ca-996c-46ff-8c73-5b5b87550471	Binding Hands	Hand augmentation with integrated thread-dispensers for Puppet Binder binding procedures. Apply binds at half AP cost.	augmentation	0	1	1	false	true	true	false	1	1			
8c834bae-5d6c-473b-ac37-69eea3d2d309	Debt Etching	Skin etching of Debt notation marks. Voice of Debt Debt-applying cards affect one additional target per use at no extra cost.	augmentation	0	1	1	false	true	true	false	1	1			
05f7321d-02b0-46e8-a4ad-04e13c443953	Intelligence Nodes	Distributed sensor nodes providing multi-point environmental analysis. Shadow Daimyo and Merchant Knife: grants one free intelligence stack per encounter.	augmentation	0	1	1	false	true	true	false	1	1			
8e518929-bb96-4d81-b767-b4df1aa06b87	Command Emitter	Throat-mounted resonant emitter projecting Command Zone frequency. Iron Herald: Command Zone radius increases by 10 feet and requires no card to establish.	augmentation	0	1	1	false	true	true	false	1	1			
